CREATED_DATE,USER_ID,GAMEMONEY_FLOW_TYPE,GAMEMONEY_USAGE_TYPE,GAMEMONEY_CNT
2024-08-27,8F8F41DF4993BF2C,dec,200,322643
2024-08-27,8F8F41DF4993BF2C,inc,38,1350040
2024-08-27,CFB89744A337EE72,inc,38,1072970
2024-08-27,2B6F4FC306F9DE38,inc,38,4149936
2024-08-27,DB3E6A3A5160AFDB,dec,2000,800000000
2024-08-27,DB3E6A3A5160AFDB,dec,200,14966731
2024-08-27,DB3E6A3A5160AFDB,inc,41,271089000
2024-08-27,DB3E6A3A5160AFDB,inc,1,556600
2024-08-27,DB3E6A3A5160AFDB,inc,38,16311895
2024-08-27,04500D333491FF68,inc,38,4183138
2024-08-27,86F9C1804D3795A9,inc,38,39436140
2024-08-27,86F9C1804D3795A9,dec,28,93470000
2024-08-27,86F9C1804D3795A9,inc,41,108435600
2024-08-27,C42AFB98D65552DF,dec,21,10000000
2024-08-27,C42AFB98D65552DF,dec,200,734630
2024-08-27,C42AFB98D65552DF,inc,38,212839372
2024-08-27,C42AFB98D65552DF,dec,1,2000000
2024-08-27,31A36DC79AC050FD,inc,38,1434051
2024-08-27,31A36DC79AC050FD,dec,2000,1000000000
2024-08-27,9E8FD201905855AC,dec,17,1600000
2024-08-27,9E8FD201905855AC,inc,38,271817962
2024-08-27,BC7DD6BE51370E72,dec,200,864281
2024-08-27,BC7DD6BE51370E72,inc,38,2147516
2024-08-27,BC7DD6BE51370E72,dec,1,16000000
2024-08-27,BC7DD6BE51370E72,inc,1,181800
2024-08-27,B9581D01A75AA022,inc,38,2725357
2024-08-27,B9581D01A75AA022,inc,1,4944
2024-08-27,B9581D01A75AA022,dec,1,28800
2024-08-27,62F667AAFD30AA20,inc,38,265657189
2024-08-27,62F667AAFD30AA20,dec,2000,1200000000
2024-08-27,62F667AAFD30AA20,dec,200,277798836
2024-08-27,62F667AAFD30AA20,dec,21,8000000
2024-08-27,62F667AAFD30AA20,inc,1,4932728
2024-08-27,7AA585BFF24CBEAB,inc,38,119891005
2024-08-27,A38398F6272C2BB0,inc,38,4967414
2024-08-27,166199F1A6DEB644,dec,200,488889
2024-08-27,F4530C73A70FE1C7,inc,38,6915146
2024-08-27,AEB8E8567AFB8083,inc,1,897533
2024-08-27,AEB8E8567AFB8083,dec,17,36000
2024-08-27,AEB8E8567AFB8083,inc,38,984284
2024-08-27,D019B67CF26D00B2,inc,2,20000000
2024-08-27,D019B67CF26D00B2,inc,38,2580245
2024-08-27,D019B67CF26D00B2,dec,1,2000000
2024-08-27,CDEFE4F9194685AD,inc,38,1654920
2024-08-27,CDEFE4F9194685AD,dec,1,28800
2024-08-27,003D49A8E805C3F9,inc,38,969807
2024-08-27,A701CF49FB9812B1,inc,38,4290660
2024-08-27,A701CF49FB9812B1,dec,200,272915
2024-08-27,B59C6AA39C31174F,dec,17,9728000
2024-08-27,B59C6AA39C31174F,inc,1000,200000000
2024-08-27,E914C6ECF25C5FEF,inc,38,130688715
2024-08-27,E914C6ECF25C5FEF,dec,17,2149000
2024-08-27,E914C6ECF25C5FEF,inc,1,2178434
2024-08-27,EFCE10FC76D6A913,inc,41,2385583200
2024-08-27,,inc,38,6923939
2024-08-27,D14ED7117D5E2908,inc,38,4067377
2024-08-27,D14ED7117D5E2908,dec,21,2000000
2024-08-27,94E5EB225C8A595C,dec,200,242710
2024-08-27,11C99859459D9FF0,dec,17,25000
2024-08-27,11C99859459D9FF0,dec,1,3000
2024-08-27,11C99859459D9FF0,dec,2,10000
2024-08-27,11C99859459D9FF0,inc,1,1354702
2024-08-27,11C99859459D9FF0,inc,38,5434280
2024-08-27,11C99859459D9FF0,inc,2,100000
2024-08-27,11C99859459D9FF0,dec,21,200000
2024-08-27,0EC95AC06F2907F6,inc,38,61819680
2024-08-27,0EC95AC06F2907F6,inc,1,890650
2024-08-27,D50DCA18049E8099,dec,200,2755711
2024-08-27,D50DCA18049E8099,inc,1,1116700
2024-08-27,D50DCA18049E8099,inc,38,4178745
2024-08-27,BF1FE309DF8110CB,dec,1,46431680
2024-08-27,BF1FE309DF8110CB,dec,200,1744496
2024-08-27,BF1FE309DF8110CB,dec,21,2000000
2024-08-27,BF1FE309DF8110CB,inc,38,56225194
2024-08-27,BF1FE309DF8110CB,inc,1,7870384
2024-08-27,D8224604F2C381DA,inc,38,3585026
2024-08-27,D8224604F2C381DA,dec,200,1639626
2024-08-27,10FAE98B395FF877,inc,38,1768946
2024-08-27,AE5917071235366B,dec,1,28800
2024-08-27,AE5917071235366B,inc,38,2260938
2024-08-27,AE5917071235366B,inc,1,64000
2024-08-27,B4189E9AF24F5B81,dec,200,10500214
2024-08-27,B4189E9AF24F5B81,inc,38,126368
2024-08-27,B4189E9AF24F5B81,inc,1,240000
2024-08-27,B4189E9AF24F5B81,dec,1,163000
2024-08-27,B4189E9AF24F5B81,dec,2000,100000000
2024-08-27,1E5A984298D69240,inc,38,2742371
2024-08-27,43AFAA0E54772273,inc,1,23000
2024-08-27,43AFAA0E54772273,inc,38,1759494
2024-08-27,0B6321CE09F8014C,inc,38,1499441
2024-08-27,0B6321CE09F8014C,inc,41,331461500
2024-08-27,0B6321CE09F8014C,dec,200,155870
2024-08-27,74D271AA4962389B,inc,38,854827
2024-08-27,74D271AA4962389B,inc,1,463000
2024-08-27,EAB190C33B942203,dec,200,22588275
2024-08-27,EAB190C33B942203,dec,1,2000000
2024-08-27,EAB190C33B942203,inc,38,362731600
2024-08-27,D004C974B8FBEFD3,dec,1,12000000
2024-08-27,D004C974B8FBEFD3,dec,21,2000000
2024-08-27,D004C974B8FBEFD3,inc,38,553456147
2024-08-27,2AC06D8AC5399688,inc,1,27504250
2024-08-27,2AC06D8AC5399688,inc,38,5838916
2024-08-27,2AC06D8AC5399688,dec,2000,1000000000
2024-08-27,BCF3A48A66B08F3D,inc,38,1948163
2024-08-27,1C3452FEE965B2C4,inc,38,270200538
2024-08-27,1C3452FEE965B2C4,dec,200,1666773
2024-08-27,904300FEF13DB63A,dec,21,2000000
2024-08-27,904300FEF13DB63A,inc,38,4520798
2024-08-27,5041D25BCD9AEFD0,inc,38,1207955
2024-08-27,8D7A7E278885FEA3,inc,38,3882063
2024-08-27,8D7A7E278885FEA3,dec,28,4800000
2024-08-27,2AB19F68D6580995,inc,38,2868144
2024-08-27,DA5D0CC3D280CCC3,inc,38,8496410
2024-08-27,DA5D0CC3D280CCC3,inc,1,700004
2024-08-27,C12A2536B0EF2854,dec,21,4000000
2024-08-27,C12A2536B0EF2854,inc,38,12379230
2024-08-27,C12A2536B0EF2854,dec,1,2000000
2024-08-27,34C83779C42D8CF1,inc,38,3933363
2024-08-27,1224D5C5BAF73DC5,inc,38,7934224
2024-08-27,853AE97A6EF866B8,inc,38,9412707
2024-08-27,853AE97A6EF866B8,dec,200,100260911
2024-08-27,DBBDAD48C95DB9E7,dec,1,8000000
2024-08-27,BA2C9ECC2D4D0A53,inc,38,5319924
2024-08-27,BA2C9ECC2D4D0A53,dec,200,8994
2024-08-27,56F04983770F024C,dec,21,4
2024-08-27,56F04983770F024C,inc,38,2932348
2024-08-27,BCA35D9FEB78A444,inc,38,13568478
2024-08-27,9E1CD9BA9BDDD60B,inc,38,1412791
2024-08-27,16F8985B01CDB65E,dec,200,13275726
2024-08-27,253A25B3E41E7C24,inc,38,70737335
2024-08-27,17D63F838B167251,dec,2000,600000000
2024-08-27,17D63F838B167251,inc,1,24
2024-08-27,17D63F838B167251,dec,1,333760
2024-08-27,17D63F838B167251,inc,38,2476449
2024-08-27,17D63F838B167251,dec,200,356495
2024-08-27,17D63F838B167251,inc,41,596395800
2024-08-27,EA74F2C1071F8619,inc,1,6
2024-08-27,EA74F2C1071F8619,dec,1,8000000
2024-08-27,2A7139D081F4B356,inc,38,4400186
2024-08-27,5C483315F0F593B8,dec,21,2000000
2024-08-27,5C483315F0F593B8,inc,38,3868156
2024-08-27,5C483315F0F593B8,dec,200,7466853
2024-08-27,701BB19CAED44423,inc,38,577049
2024-08-27,701BB19CAED44423,inc,41,327944500
2024-08-27,B28C871C85D2EAB9,inc,41,325306800
2024-08-27,B28C871C85D2EAB9,dec,2000,900000000
2024-08-27,B28C871C85D2EAB9,inc,1,9400150
2024-08-27,B28C871C85D2EAB9,dec,200,1197809
2024-08-27,B28C871C85D2EAB9,dec,21,2000000
2024-08-27,B28C871C85D2EAB9,inc,38,45381420
2024-08-27,B28C871C85D2EAB9,dec,1,4000000
2024-08-27,193A31655D5E5E29,inc,38,202766238
2024-08-27,075FC184EA7504E2,inc,1,5293500
2024-08-27,075FC184EA7504E2,dec,21,4000000
2024-08-27,075FC184EA7504E2,inc,38,238846244
2024-08-27,E953B0D426AB8DB1,dec,1,14000000
2024-08-27,E953B0D426AB8DB1,inc,38,2184300
2024-08-27,E953B0D426AB8DB1,dec,200,95063
2024-08-27,F5011EB5E2EBF095,inc,38,21898218
2024-08-27,F5011EB5E2EBF095,dec,21,2000000
2024-08-27,F709CE91CB5A83C7,inc,38,3156099
2024-08-27,015404BD8E5BE940,dec,200,46899921
2024-08-27,015404BD8E5BE940,inc,38,190931596
2024-08-27,6E621F9BC20CBBF9,dec,200,450105
2024-08-27,6E621F9BC20CBBF9,dec,21,2
2024-08-27,6E621F9BC20CBBF9,inc,38,3654588
2024-08-27,BE463414AA256D18,inc,2,100000
2024-08-27,BE463414AA256D18,dec,1,400000
2024-08-27,BE463414AA256D18,inc,1,297668
2024-08-27,BE463414AA256D18,inc,38,659188
2024-08-27,BE463414AA256D18,dec,21,408000
2024-08-27,BE463414AA256D18,inc,21,1000000
2024-08-27,39CABEB16732F46D,inc,1,2374199
2024-08-27,39CABEB16732F46D,inc,38,8056443
2024-08-27,39CABEB16732F46D,dec,28,3280000
2024-08-27,925ABC4F1ACEE166,inc,38,2043837
2024-08-27,925ABC4F1ACEE166,dec,1,150000
2024-08-27,BCCBA0E94D298ED7,inc,1,128000
2024-08-27,BCCBA0E94D298ED7,dec,1,8000000
2024-08-27,BCCBA0E94D298ED7,inc,38,9265746
2024-08-27,BCCBA0E94D298ED7,dec,21,2000000
2024-08-27,BCCBA0E94D298ED7,inc,41,975920400
2024-08-27,BCCBA0E94D298ED7,dec,200,108334468
2024-08-27,BCCBA0E94D298ED7,dec,2000,1000000000
2024-08-27,8D8A5A2508045D3A,dec,200,1166877
2024-08-27,8D8A5A2508045D3A,inc,38,6233322
2024-08-27,8D8A5A2508045D3A,inc,41,596395800
2024-08-27,26FC2E90A2C319CA,inc,38,202003249
2024-08-27,26FC2E90A2C319CA,dec,17,14086000
2024-08-27,26FC2E90A2C319CA,dec,28,20460000
2024-08-27,6C5F08260F7E03C1,dec,21,2000000
2024-08-27,6C5F08260F7E03C1,inc,38,293490951
2024-08-27,4774189ACE91E240,inc,38,5059656
2024-08-27,6C134BD75BD6F1B4,dec,28,23560000
2024-08-27,6C134BD75BD6F1B4,dec,1,4000000
2024-08-27,6C134BD75BD6F1B4,inc,38,261144265
2024-08-27,6C134BD75BD6F1B4,dec,21,4000000
2024-08-27,6C134BD75BD6F1B4,inc,1,13185
2024-08-27,8C606438439B0B70,inc,38,10793
2024-08-27,F4CA48D78225C5DB,inc,38,1820603
2024-08-27,196AD1EEFD967CE3,inc,38,6113537
2024-08-27,EDE00D68F8E5139E,inc,38,31947636
2024-08-27,8B4F329786BCDB56,inc,38,18916669
2024-08-27,8B4F329786BCDB56,dec,200,646470
2024-08-27,8B4F329786BCDB56,inc,1,612000
2024-08-27,8B4F329786BCDB56,dec,1,636480
2024-08-27,B8ED98AA91274DA6,dec,200,1832089
2024-08-27,B8ED98AA91274DA6,dec,1,10118080
2024-08-27,B8ED98AA91274DA6,inc,1,2766061
2024-08-27,B8ED98AA91274DA6,inc,38,3730263
2024-08-27,1310A6BE8B5A7F69,inc,38,4531664
2024-08-27,5048D1A2D7F2910B,inc,38,2162211
2024-08-27,D140039A4510B526,dec,200,62690982
2024-08-27,D140039A4510B526,inc,41,110487000
2024-08-27,D140039A4510B526,inc,38,567266417
2024-08-27,D140039A4510B526,dec,2000,100000000
2024-08-27,CA8E3E920DBA1A24,dec,200,12892555
2024-08-27,CA8E3E920DBA1A24,inc,38,4468518
2024-08-27,C87407E157A8476A,inc,38,1462997
2024-08-27,C87407E157A8476A,dec,200,5000107
2024-08-27,C87407E157A8476A,inc,1,292102
2024-08-27,3699DAD4B7DB9F58,dec,200,104098359
2024-08-27,65A8C84027523650,dec,21,2
2024-08-27,65A8C84027523650,inc,1,170000
2024-08-27,65A8C84027523650,inc,38,1213639
2024-08-27,65A8C84027523650,dec,17,180000
2024-08-27,EF2B0994D68C287F,inc,41,2114494200
2024-08-27,EF2B0994D68C287F,dec,200,255681
2024-08-27,EF2B0994D68C287F,dec,35,1593400000
2024-08-27,EF2B0994D68C287F,dec,2000,500000000
2024-08-27,EF2B0994D68C287F,dec,17,6136000
2024-08-27,EF2B0994D68C287F,inc,38,1712492
2024-08-27,97BC01A67118A7E4,inc,38,479831
2024-08-27,40E1E453A36F04A0,inc,1,938740
2024-08-27,40E1E453A36F04A0,dec,200,178649
2024-08-27,40E1E453A36F04A0,inc,38,26522946
2024-08-27,555C28AA72B02F92,inc,1,764001
2024-08-27,555C28AA72B02F92,dec,200,233754
2024-08-27,555C28AA72B02F92,dec,21,1
2024-08-27,555C28AA72B02F92,inc,38,14508397
2024-08-27,35DAAA2D4DD90A0C,inc,38,2007948
2024-08-27,AC2C04272A002F0C,inc,38,4645645
2024-08-27,0B7D4E1D2C555BA9,dec,200,493873
2024-08-27,0B7D4E1D2C555BA9,inc,38,2797224
2024-08-27,0B7D4E1D2C555BA9,dec,1,1
2024-08-27,0B7D4E1D2C555BA9,inc,1,204022
2024-08-27,1DB24E4608C70FA9,dec,200,1453724
2024-08-27,1DB24E4608C70FA9,inc,38,8277684
2024-08-27,1DB24E4608C70FA9,inc,1,264000
2024-08-27,493C0F1B7967A3CE,inc,38,9991042
2024-08-27,493C0F1B7967A3CE,dec,28,26660000
2024-08-27,493C0F1B7967A3CE,inc,1,251000
2024-08-27,898E1369860C2121,inc,38,2584954
2024-08-27,83A8E879DE78AE6D,inc,1,595085
2024-08-27,83A8E879DE78AE6D,inc,2,190467
2024-08-27,83A8E879DE78AE6D,dec,200,22041192
2024-08-27,83A8E879DE78AE6D,inc,38,30731883
2024-08-27,8F0404E524BBA733,inc,38,1647182
2024-08-27,AADAEB88336DE78D,inc,38,2037294
2024-08-27,AADAEB88336DE78D,inc,2,29000000
2024-08-27,86D186869E91C836,inc,38,2025315
2024-08-27,86D186869E91C836,dec,17,784000
2024-08-27,F6732F36334DA797,inc,1,301000
2024-08-27,F6732F36334DA797,dec,21,2000000
2024-08-27,F6732F36334DA797,inc,38,10122140
2024-08-27,CA451AEEF72E40E3,inc,38,27629317
2024-08-27,CA451AEEF72E40E3,dec,1,275000
2024-08-27,CA451AEEF72E40E3,inc,1,2253837
2024-08-27,CA451AEEF72E40E3,dec,17,1614500
2024-08-27,0C5E541E1C4D275B,inc,38,4588354
2024-08-27,1C42CCC027E4207B,dec,21,2000000
2024-08-27,1C42CCC027E4207B,dec,1,8000000
2024-08-27,1C42CCC027E4207B,inc,38,115430771
2024-08-27,8BF9B063B9B7D06C,dec,1,96000
2024-08-27,8BF9B063B9B7D06C,inc,38,65329072
2024-08-27,8BF9B063B9B7D06C,inc,41,162653400
2024-08-27,8BF9B063B9B7D06C,dec,2000,300000000
2024-08-27,8BF9B063B9B7D06C,dec,200,218815
2024-08-27,3E347BC0A2146E31,dec,200,216609
2024-08-27,3E347BC0A2146E31,dec,1,28800
2024-08-27,3E347BC0A2146E31,inc,38,1302365
2024-08-27,3E347BC0A2146E31,inc,1,827220
2024-08-27,3E347BC0A2146E31,inc,41,271089000
2024-08-27,729887AF624D8202,inc,38,4426398
2024-08-27,729887AF624D8202,dec,2000,100000000
2024-08-27,729887AF624D8202,inc,41,271089000
2024-08-27,AF780E02A5EE0752,dec,21,2000000
2024-08-27,AF780E02A5EE0752,inc,38,139451691
2024-08-27,9E0EF208EEA0C5A7,dec,1,100000
2024-08-27,9E0EF208EEA0C5A7,inc,1,12714700
2024-08-27,9E0EF208EEA0C5A7,inc,38,4105593
2024-08-27,DDCD96897D7DF746,dec,21,2000000
2024-08-27,DDCD96897D7DF746,inc,38,5451005
2024-08-27,CCEC3C4278CD681D,inc,41,75905200
2024-08-27,CCEC3C4278CD681D,inc,38,252309112
2024-08-27,CCEC3C4278CD681D,dec,200,1435316
2024-08-27,423B6691D1CCAC7F,dec,2000,600000000
2024-08-27,423B6691D1CCAC7F,inc,38,6536271
2024-08-27,7400934DFA47EDC3,inc,38,2656510
2024-08-27,7400934DFA47EDC3,inc,1,96566
2024-08-27,32C99058BCEAA6F2,inc,2,31000000
2024-08-27,32C99058BCEAA6F2,dec,21,2000009
2024-08-27,32C99058BCEAA6F2,dec,1,226000
2024-08-27,32C99058BCEAA6F2,inc,1,4457001
2024-08-27,32C99058BCEAA6F2,inc,38,2544580
2024-08-27,461977954F03EDBC,dec,21,2000000
2024-08-27,461977954F03EDBC,dec,200,18293717
2024-08-27,461977954F03EDBC,inc,1,6643352
2024-08-27,461977954F03EDBC,dec,2000,300000000
2024-08-27,461977954F03EDBC,inc,38,412474521
2024-08-27,3DEB41E683C93FC0,inc,38,206248
2024-08-27,B811D0BBA733672D,inc,1,84015
2024-08-27,B811D0BBA733672D,dec,1,12002880
2024-08-27,B811D0BBA733672D,inc,38,752739203
2024-08-27,B811D0BBA733672D,dec,17,69608000
2024-08-27,B811D0BBA733672D,dec,21,6000000
2024-08-27,B811D0BBA733672D,dec,200,265704537
2024-08-27,942F91291D0FE017,inc,1,27186550
2024-08-27,942F91291D0FE017,inc,38,144215348
2024-08-27,942F91291D0FE017,dec,200,7392170
2024-08-27,66F0B6B033BC187C,inc,38,3890722
2024-08-27,8CF87E0D43C96FEC,inc,38,1975331
2024-08-27,8CF87E0D43C96FEC,dec,200,3703212
2024-08-27,8CF87E0D43C96FEC,inc,1,1165461
2024-08-27,6ED3557E36286BCD,dec,17,2500000
2024-08-27,6ED3557E36286BCD,inc,41,759049200
2024-08-27,6ED3557E36286BCD,dec,1,4000000
2024-08-27,6ED3557E36286BCD,dec,2000,400000000
2024-08-27,6ED3557E36286BCD,dec,21,4000000
2024-08-27,6ED3557E36286BCD,inc,38,122528413
2024-08-27,5BC90641E1C1CCEC,dec,200,5850063
2024-08-27,5BC90641E1C1CCEC,dec,2000,1500000000
2024-08-27,5BC90641E1C1CCEC,inc,38,219807463
2024-08-27,2A38FB352E84C5F1,dec,200,95824581
2024-08-27,2A38FB352E84C5F1,inc,1,56678550
2024-08-27,2A38FB352E84C5F1,inc,38,663126100
2024-08-27,DC3E96E221A2800B,dec,1,2000000
2024-08-27,DC3E96E221A2800B,inc,38,3679737
2024-08-27,95943283BD053D6B,inc,38,407888407
2024-08-27,95943283BD053D6B,inc,1,13806350
2024-08-27,518B6609E772FAB6,inc,1,1011206
2024-08-27,518B6609E772FAB6,inc,38,5907310
2024-08-27,518B6609E772FAB6,dec,200,1239280
2024-08-27,4A5A9835B519FB91,dec,200,1663026
2024-08-27,4A5A9835B519FB91,inc,1,711051
2024-08-27,4A5A9835B519FB91,dec,1,6031680
2024-08-27,4A5A9835B519FB91,dec,21,8000000
2024-08-27,4A5A9835B519FB91,inc,38,25091371
2024-08-27,DEB23402BB36CD46,inc,38,2755062
2024-08-27,DEB23402BB36CD46,dec,200,1695526
2024-08-27,45C03021CFE1547E,inc,38,1621597
2024-08-27,CA63B5896222EF91,dec,1,171005
2024-08-27,CA63B5896222EF91,inc,38,284401154
2024-08-27,CA63B5896222EF91,dec,200,2340124
2024-08-27,CA63B5896222EF91,dec,21,2000000
2024-08-27,CA63B5896222EF91,inc,1,2002
2024-08-27,7B1374806636DE03,inc,38,7514234
2024-08-27,7B1374806636DE03,inc,1,1980100
2024-08-27,7B1374806636DE03,dec,200,180105
2024-08-27,3BC6B7BFE9EEABE8,inc,38,280185135
2024-08-27,3BC6B7BFE9EEABE8,dec,200,600679122
2024-08-27,5F460B1D6AFAA46B,dec,1,2000000
2024-08-27,5F460B1D6AFAA46B,dec,21,2000000
2024-08-27,5F460B1D6AFAA46B,inc,38,15204340
2024-08-27,3A41E70D35340E14,inc,38,1897844
2024-08-27,2FDF1019C9667C81,inc,38,3641226
2024-08-27,A53DBABA4EE81E42,inc,2,126231
2024-08-27,A53DBABA4EE81E42,inc,38,134303403
2024-08-27,A53DBABA4EE81E42,inc,1,15388550
2024-08-27,C5C274F5BAE6A7CE,inc,41,216871200
2024-08-27,C5C274F5BAE6A7CE,inc,1000,100000000
2024-08-27,C5C274F5BAE6A7CE,dec,2000,400000000
2024-08-27,C5C274F5BAE6A7CE,inc,38,372866624
2024-08-27,C5C274F5BAE6A7CE,dec,200,6300063
2024-08-27,C5C274F5BAE6A7CE,inc,1,12927400
2024-08-27,D3D7BF93794493A0,inc,38,6445
2024-08-27,B874209D561F6E7F,inc,1,1155670
2024-08-27,B874209D561F6E7F,dec,200,973298
2024-08-27,B874209D561F6E7F,inc,38,4086785
2024-08-27,8B7E7EFEE4AA0358,dec,17,1584000
2024-08-27,8B7E7EFEE4AA0358,dec,1,4000000
2024-08-27,8B7E7EFEE4AA0358,dec,200,285000169
2024-08-27,8B7E7EFEE4AA0358,dec,21,2000000
2024-08-27,8B7E7EFEE4AA0358,inc,38,8904642
2024-08-27,F3AC165B090D970D,inc,38,4511690
2024-08-27,F3AC165B090D970D,dec,21,2000000
2024-08-27,9D77F85896CA4063,inc,1,93839700
2024-08-27,9D77F85896CA4063,dec,200,48590319
2024-08-27,9D77F85896CA4063,inc,38,657957881
2024-08-27,9D77F85896CA4063,dec,21,2000000
2024-08-27,41400AE645BA891B,inc,2,26000000
2024-08-27,41400AE645BA891B,inc,38,2738709
2024-08-27,41400AE645BA891B,inc,1,132048
2024-08-27,41400AE645BA891B,dec,200,1295791
2024-08-27,41400AE645BA891B,dec,2000,500000000
2024-08-27,FF1114647AF4830F,inc,38,34202149
2024-08-27,FF1114647AF4830F,dec,2000,1100000000
2024-08-27,FF1114647AF4830F,dec,21,4000000
2024-08-27,FF1114647AF4830F,dec,200,99500145
2024-08-27,158FCAEAEB51AE62,inc,38,9288458
2024-08-27,158FCAEAEB51AE62,dec,200,4200616
2024-08-27,158FCAEAEB51AE62,dec,1,4000000
2024-08-27,E1F142E7E0298590,dec,28,21090000
2024-08-27,E1F142E7E0298590,inc,38,470196913
2024-08-27,E1F142E7E0298590,dec,17,72000
2024-08-27,E1F142E7E0298590,inc,1,788829
2024-08-27,38851BE373424DEE,inc,38,1369963
2024-08-27,83A2A09B0792F22D,dec,1,6000000
2024-08-27,83A2A09B0792F22D,inc,1,1704534
2024-08-27,83A2A09B0792F22D,inc,38,80864230
2024-08-27,D08F92DAEE9DC787,inc,1,400021
2024-08-27,D08F92DAEE9DC787,inc,38,987481
2024-08-27,D08F92DAEE9DC787,dec,1,360000
2024-08-27,BDBF92E3865592A8,dec,17,19800000
2024-08-27,BDBF92E3865592A8,inc,38,2509573
2024-08-27,941689660FCAAD74,inc,38,2610965
2024-08-27,92A2AA78154BACEB,inc,1,13
2024-08-27,92A2AA78154BACEB,inc,38,18056587
2024-08-27,92A2AA78154BACEB,dec,2000,300000000
2024-08-27,92A2AA78154BACEB,dec,200,36062
2024-08-27,717E75F44D273F3E,inc,1,204019
2024-08-27,717E75F44D273F3E,inc,38,441514
2024-08-27,717E75F44D273F3E,dec,28,97010000
2024-08-27,A29CBE087E6463D0,inc,38,9187149
2024-08-27,A29CBE087E6463D0,dec,21,2000000
2024-08-27,C5024EA4AA657957,inc,38,5083876
2024-08-27,C5024EA4AA657957,inc,1,204000
2024-08-27,DE33E93801628351,inc,1,204000
2024-08-27,DE33E93801628351,inc,41,331461000
2024-08-27,DE33E93801628351,dec,1,270000
2024-08-27,DE33E93801628351,dec,200,9525875
2024-08-27,DE33E93801628351,inc,38,2283842
2024-08-27,6A8178EFD684B2E8,inc,1,166949350
2024-08-27,6A8178EFD684B2E8,inc,38,1146903102
2024-08-27,6A8178EFD684B2E8,dec,47,113600000
2024-08-27,3ED192CD02C21C63,inc,38,2571368
2024-08-27,0248B3E875B2769E,dec,200,34880119
2024-08-27,0248B3E875B2769E,inc,38,157487461
2024-08-27,E15B4EE8D17BD888,inc,38,113178766
2024-08-27,E15B4EE8D17BD888,dec,17,428000
2024-08-27,E15B4EE8D17BD888,inc,1,3
2024-08-27,E15B4EE8D17BD888,dec,200,1755421
2024-08-27,3EFC4BC30B45FAF9,inc,1,13
2024-08-27,3EFC4BC30B45FAF9,inc,38,875426764
2024-08-27,557C0549BDD046FB,dec,21,8000000
2024-08-27,557C0549BDD046FB,dec,200,1213054
2024-08-27,557C0549BDD046FB,inc,41,867484800
2024-08-27,557C0549BDD046FB,dec,2000,500000000
2024-08-27,557C0549BDD046FB,inc,38,1523143
2024-08-27,A74CFE864C574A9B,dec,21,2000000
2024-08-27,A74CFE864C574A9B,dec,17,1600000
2024-08-27,A74CFE864C574A9B,dec,200,264186
2024-08-27,A74CFE864C574A9B,inc,38,58568712
2024-08-27,A74CFE864C574A9B,inc,1,204026
2024-08-27,A74CFE864C574A9B,inc,41,322068500
2024-08-27,A74CFE864C574A9B,dec,1,4000000
2024-08-27,B9A40F215FDB59AC,dec,17,21600000
2024-08-27,B9A40F215FDB59AC,inc,41,596395800
2024-08-27,B9A40F215FDB59AC,dec,2000,1100000000
2024-08-27,B9A40F215FDB59AC,inc,38,7339018
2024-08-27,B9A40F215FDB59AC,dec,1,124800
2024-08-27,B9A40F215FDB59AC,dec,200,342297
2024-08-27,A937623E139CB77D,inc,38,10323658
2024-08-27,84953788ADA873F7,inc,1,78492150
2024-08-27,84953788ADA873F7,inc,38,411648072
2024-08-27,84953788ADA873F7,dec,200,35435785
2024-08-27,99EC0959FCA40162,inc,38,2222032
2024-08-27,99EC0959FCA40162,dec,17,25000
2024-08-27,8FF459332323124D,dec,200,112497923
2024-08-27,218BEFB9CB3B537D,dec,21,2000000
2024-08-27,218BEFB9CB3B537D,inc,38,20046751
2024-08-27,87E2B33D2836DAA2,inc,38,594817489
2024-08-27,87E2B33D2836DAA2,dec,21,6000000
2024-08-27,6F5C41869CA56B25,inc,38,2232582
2024-08-27,4FEBA3C58E16049A,inc,1,582001
2024-08-27,4FEBA3C58E16049A,inc,38,2602232
2024-08-27,4FEBA3C58E16049A,dec,1,100000
2024-08-27,0C597BCE143363AD,inc,38,1490359
2024-08-27,0C597BCE143363AD,dec,1,6000000
2024-08-27,0C597BCE143363AD,dec,200,9117896
2024-08-27,2C4DD4C5A9C7CE62,dec,1,6000
2024-08-27,2C4DD4C5A9C7CE62,inc,1,204000
2024-08-27,2C4DD4C5A9C7CE62,dec,21,2000000
2024-08-27,2C4DD4C5A9C7CE62,inc,38,3679595
2024-08-27,2C4DD4C5A9C7CE62,inc,41,276217500
2024-08-27,8970F989799BE217,inc,38,681923630
2024-08-27,8970F989799BE217,dec,200,1704650
2024-08-27,758E9B04FD988F82,inc,38,2302258
2024-08-27,FC986465DF135107,dec,200,156394
2024-08-27,FC986465DF135107,inc,1,150000
2024-08-27,FC986465DF135107,inc,38,5426061
2024-08-27,9B345495562903A7,inc,38,1834875
2024-08-27,1707C2D3574123D8,inc,38,139373833
2024-08-27,C9EA4D9B8AFACB47,inc,38,5302555
2024-08-27,C9EA4D9B8AFACB47,dec,200,2067366
2024-08-27,FC6EBBD551EBC040,dec,200,576962
2024-08-27,FC6EBBD551EBC040,dec,1,2057600
2024-08-27,FC6EBBD551EBC040,inc,38,3906390
2024-08-27,52F75C7228E25C91,inc,38,4002572
