CREATED_DATE,USER_ID,TOTAL_LEVEL,ATTACK_POWER,CURRENCY1_USE,CURRENCY2_USE,AGE,GENDER
2024-08-27,312F6F7CEF3FE6CF,8876,1085938,0,0,25,0
2024-08-27,31321DE97E6A39D1,8144,745308,0,0,81,0
2024-08-27,3142772EBD891EB7,6105,247244,0,0,31,0
2024-08-27,3145BAF7ECDA3EAA,5731,115574,0,0,28,1
2024-08-27,316B8BBF4609EE56,4007,227100,0,0,26,0
2024-08-27,3194D2F322157611,8864,601484,0,0,29,0
2024-08-27,31A36DC79AC050FD,9033,586078,0,0,26,0
2024-08-27,32382F7D5E740A23,3642,86341,0,0,23,0
2024-08-27,323F4FB5CD83C8D9,8944,650623,0,0,26,0
2024-08-27,3243B1F2F2F71F7B,1741,2666,0,0,26,0
2024-08-27,32596A6061A612BC,8772,1306825,0,0,23,0
2024-08-27,327613D22B3F2B02,8770,174627,0,0,28,1
2024-08-27,329AD6956FA59C1F,9291,1576734,0,0,30,1
2024-08-27,32A3AB8ED4B7CCF5,8088,569246,0,0,29,0
2024-08-27,32ABCD991AEA0AA2,8169,477228,0,0,26,0
2024-08-27,32C518BA3354EFFF,7551,160346,0,0,28,0
2024-08-27,32C99058BCEAA6F2,8163,291519,0,0,83,0
2024-08-27,32E316E18F00B2F7,8375,156095,0,0,23,0
2024-08-27,32E578D20AAC2C6A,8987,434693,0,0,27,1
2024-08-27,32EDC18A48E8DE59,8854,805164,0,0,28,1
2024-08-27,33184402D59B8953,9207,1642631,0,0,26,1
2024-08-27,333BD24BC6DB6B4C,2590,37874,0,0,25,0
2024-08-27,333D09DC65CB3D39,8756,488706,0,0,33,0
2024-08-27,336F137A33DEFD52,9211,2031450,0,0,31,0
2024-08-27,33A52424FEEDADF7,8911,89859,0,0,23,0
2024-08-27,33D231A61EBF932D,8932,3241478,0,0,30,1
2024-08-27,33E871168ED9266D,2620,4312,0,0,58,1
2024-08-27,33F888F8402E9836,6727,165341,0,0,28,0
2024-08-27,33FE54B3C83A9C08,172,1350,0,0,28,0
2024-08-27,341271E6F4247222,9006,1566211,0,0,30,0
2024-08-27,34132CC74AB3C083,9693,2734598,0,0,23,0
2024-08-27,341A68640E0B0D14,184,368,0,0,30,1
2024-08-27,341AF7040D7912D6,4627,1033,309.5357143,0,32,0
2024-08-27,34243680ED4713AF,609,905,0,0,25,0
2024-08-27,342DC23B3C5B621D,8610,257039,0,0,54,0
2024-08-27,3433A50E030D9CDA,9117,762386,0,0,28,0
2024-08-27,343D57273A2C3A77,9120,313956,358.7214286,44.57142857,29,0
2024-08-27,3448C44E5903058E,9250,560063,0,0,36,1
2024-08-27,3448FA095C340698,9854,457199,0,0,30,0
2024-08-27,3475BEE82FA77A95,9685,742341,0,0,56,1
2024-08-27,348CEB7B1430E4C6,9098,79276,0,0,26,0
2024-08-27,34BC316D092E4C70,9106,532108,0,0,24,0
2024-08-27,34C1D5409BACBC74,9100,1432654,0,0,55,0
2024-08-27,34C83779C42D8CF1,8509,432917,0,0,33,0
2024-08-27,34FAE0363A18DCC7,9268,609794,0,0,30,0
2024-08-27,350366DFE949D4B0,8853,747453,0,0,28,0
2024-08-27,3519A3E49D8B6F9D,8627,1247780,0,0,27,1
2024-08-27,353DDC13C2C214F5,9206,2325684,0,0,34,0
2024-08-27,3542A8AE4AEF3269,9251,1733701,0,0,22,0
2024-08-27,354B89BE6B5FA29D,9237,1291781,0,0,27,0
2024-08-27,35504DA8F7CCDB2C,9150,1111622,0,0,29,0
2024-08-27,3554B924DFD5AADD,6817,248949,0,0,29,0
2024-08-27,35563CF46EB4CADB,8626,548947,0,0,25,0
2024-08-27,35AE41A11B8DEE11,1294,102977,0,0,23,0
2024-08-27,35B748F7F8358BF1,8848,1907678,0,0,57,1
2024-08-27,35DAAA2D4DD90A0C,8866,540867,0,0,57,0
2024-08-27,35EDAE7BBD132D8E,3076,136205,0,0,26,0
2024-08-27,35F64DCAB588968E,3280,9684,0,0,65,0
2024-08-27,36095023B442CCF3,8814,1009300,0,0,23,1
2024-08-27,361BE0036EE09066,9197,943908,0,4.214285714,30,0
2024-08-27,36233B5B9C549D3F,7196,388915,0,0,30,1
2024-08-27,362FFCF29F63D69C,9551,2478127,0,0,28,0
2024-08-27,3681086E421C9EF8,1706,10137,0,0,24,0
2024-08-27,3699DAD4B7DB9F58,8805,160866,0,0,29,0
2024-08-27,36C131888C87F3B0,8031,95370,0,0,24,0
2024-08-27,36D343C7F990E501,9377,428560,0,0,28,0
2024-08-27,36E45E0C7B98B518,8604,2020897,0,0,28,0
2024-08-27,370E02E77D1AF0CF,3406,6175,0,0,28,0
2024-08-27,3718C97D0EB9134C,8729,232687,0,0,51,1
2024-08-27,371A70BFA273EB2E,8888,1553641,0,0,31,0
2024-08-27,3740CB4711D2DE71,9165,1891907,0,0,25,0
2024-08-27,375FE8D78E4045DB,7626,499684,142.8571429,0,30,0
2024-08-27,377A3BDF98702D62,5371,104102,0,0,33,0
2024-08-27,378966703AB01D7D,8872,1105710,0,0,27,0
2024-08-27,378FA20E3A44FF15,9300,732657,0,0,29,0
2024-08-27,3798BCBF03529F8F,2284,16511,0,0,26,0
2024-08-27,37B203F5C2B0FECA,8644,986985,0,0,29,0
2024-08-27,37BA1A89F23FC6DB,8997,745151,0,0,30,0
2024-08-27,37C7625035367A94,5140,178290,0,0,19,0
2024-08-27,37C9595DCFC65EE1,9017,1013645,0,4.214285714,24,0
2024-08-27,37CDD888D7435E0D,8976,209033,0,0,26,0
2024-08-27,37CFCA08C53B87C5,8843,1056408,0,0,26,0
2024-08-27,37D61BD38A19F534,8755,169156,0,0,19,0
2024-08-27,382087558F5C88C1,9036,1931797,0,0,24,0
2024-08-27,3833050134BC5789,10150,217857,0,0,30,0
2024-08-27,3842FDAF6854F18E,151,49,0,0,31,1
2024-08-27,3848D0CD2ABCB002,6073,432904,0,0,24,0
2024-08-27,3854D18E95BE8297,8814,320393,0,0,62,1
2024-08-27,385DC0DBF8B880D3,2923,3761,0,0,39,0
2024-08-27,386A1F8213EB033F,6590,149691,0,0,26,0
2024-08-27,38851BE373424DEE,8975,137399,0,0,27,0
2024-08-27,3891BAC9B82388A9,9003,2494244,0,0,29,0
2024-08-27,38B1A8ED9B9179E8,8786,1031165,0,0,27,0
2024-08-27,38C231B52ED409BC,8324,172590,0,0,33,0
2024-08-27,38F143C74FA844D9,8701,1275931,0,0,24,0
2024-08-27,38F877836ED7B1E4,8849,1053339,0,0,28,0
2024-08-27,390546A91BDB7B56,9236,5041826,0,12.64285714,62,0
2024-08-27,3937F7EC6DC4880B,4780,4865,0,0,22,0
2024-08-27,3993FC4C55D144BB,7167,3754,0,0,32,0
2024-08-27,3998338D9C491979,4765,72449,0,0,48,0
2024-08-27,39A0F496D640A6B5,1213,80811,0,0,28,0
2024-08-27,39A1A0E7EDD1999D,8914,566884,0,0,21,0
2024-08-27,39B1AF74FD011A3A,6696,232443,0,0,24,0
2024-08-27,39CABEB16732F46D,9598,709359,0,0,42,1
2024-08-27,39E94DC234DAC3E6,9145,1552613,0,0,28,1
2024-08-27,39ED5569A05191C4,8605,481837,0,0,27,0
2024-08-27,3A0551F60A3F4769,8859,0,3.571428571,0,59,0
2024-08-27,3A0880F9E940E6D9,8639,253697,0,0,32,1
2024-08-27,3A41E70D35340E14,706,30706,0,0,28,1
2024-08-27,3A5255BF9CA9795B,8915,203457,0,0,30,0
2024-08-27,3A5A86440E4D8030,8814,300773,0,0,19,0
2024-08-27,3AB970F876AF6A5B,8752,1341540,0,0,51,1
2024-08-27,3ABFB5A7290F1B11,8639,1768184,0,0,28,0
2024-08-27,3AD327BC8B11B14A,6975,87173,0,0,25,0
2024-08-27,3AD949FCC9FB48A8,4333,130941,0,0,22,0
2024-08-27,3B133B780BB5B6B6,8562,67286,0,0,24,1
2024-08-27,3B64DBA25BC0C535,3002,121787,0,0,37,0
2024-08-27,3B99C06C5752DD63,8939,2028338,0,0,22,0
2024-08-27,3BB84C4AB591513B,8741,391675,0,0,30,0
2024-08-27,3BBCF48C0C7DA21F,9271,1046812,0,0,29,0
2024-08-27,3BC21CDDB6401521,9326,1252536,0,0,22,0
2024-08-27,3BC6B7BFE9EEABE8,9600,1010741,0,0,59,0
2024-08-27,3BC963D1ECE47E81,9381,670723,0,0,30,0
2024-08-27,3BD9827936059DFD,8157,685773,21.42857143,0,25,1
2024-08-27,3BF9126DF437AACB,8617,198725,0,0,38,0
2024-08-27,3C16CFB0C5BDC9E7,8708,745076,0,0,33,0
2024-08-27,3C1C1E1D4BC1C335,8735,473340,0,0,28,0
2024-08-27,3C1C596B5A9200B7,9190,1362939,0,0,33,0
2024-08-27,3C31A22CECCAAAA7,9359,1421691,0,0,30,0
2024-08-27,3C65382B9F18C998,1362,1353,0,0,65,0
2024-08-27,3C6A71577CCBF2B2,9206,768239,0,0,26,0
2024-08-27,3C6E2CF9FF75C144,8861,1090217,0,0,23,1
2024-08-27,3C7EB86450D59477,1938,58750,0,0,22,0
2024-08-27,3CDDC1F2EA816C8C,8765,288745,0,0,22,1
2024-08-27,3D082F43F935420E,5415,168457,0,0,21,0
2024-08-27,3D65F3187B088889,7492,851339,0,0,28,0
2024-08-27,3D69FA42519FEB2A,9175,2307914,0,0,29,0
2024-08-27,3D6FC97200048550,8868,412838,0,0,26,0
2024-08-27,3D79FAF4FA43BFF7,8640,355718,0,0,28,0
2024-08-27,3D890B1C2A86A3AE,8602,31503,0,0,25,0
2024-08-27,3D9D8D5C378752E1,8805,927051,0,0,26,0
2024-08-27,3DC58CB1E8D6D4D1,9004,1285369,28.57142857,0,25,0
2024-08-27,3DEAC2AC5B68A24A,9556,2829177,0,0,31,0
2024-08-27,3DEB41E683C93FC0,7212,143987,0,0,30,1
2024-08-27,3E0E4253993E3A6F,8734,931607,0,0,59,1
2024-08-27,3E17BA5A60850C36,8223,885225,0,0,53,1
2024-08-27,3E347BC0A2146E31,7869,293229,0,0,36,1
2024-08-27,3E63B8234BEFE163,8297,112132,0,0,22,0
2024-08-27,3E73E1B7CDCE652C,1375,18646,0,0,25,0
2024-08-27,3E8764153A7C04E4,6081,184902,0,0,31,1
2024-08-27,3E967F950FDEB82D,9308,2173594,0,0,27,0
2024-08-27,3E9B0ACDF93731D6,8601,781815,0,0,28,0
2024-08-27,3E9DD8CF00AB670E,9256,3684027,0,0,30,0
2024-08-27,3EBB6CA1E63E20B5,875,148,0,0,40,1
2024-08-27,3EC892937DE9F69D,8780,1078919,7.142857143,0,24,0
2024-08-27,3ED192CD02C21C63,8839,126170,0,0,28,0
2024-08-27,3ED873DABFF23E17,9016,756225,0,0,29,0
2024-08-27,3EE22B71BD500053,7254,244656,0,0,26,0
2024-08-27,3EFC4BC30B45FAF9,8039,123140,0,0,29,0
2024-08-27,3F0070A371763001,8759,391161,0,0,31,0
2024-08-27,3F0D63A76F1A029B,402,5148,0,0,29,0
2024-08-27,3F433031C943B2A0,167,48,0,0,33,0
2024-08-27,3F7901D1D00E6D2B,1878,44601,0,0,34,0
2024-08-27,3F928F38F164986C,8798,508816,0,0,27,0
2024-08-27,3FA4131C3582BA66,8784,872993,0,0,31,0
2024-08-27,3FDDBB23463C0056,9235,629854,0,0,28,0
2024-08-27,3FFF83E04CB1A619,161,0,0,0,24,0
2024-08-27,40298A45F0C91423,8968,239682,0,0,25,0
2024-08-27,404034435E8F6DE4,8799,267976,0,0,46,0
2024-08-27,4053D7CDA4CAA2A8,9168,1502004,0,0,22,0
2024-08-27,405795C2AAB16C0E,6524,55282,0,0,28,0
2024-08-27,407759446559345D,7312,205143,0,0,26,0
2024-08-27,4089F236D4AA2F45,9172,1172815,0,0,26,0
2024-08-27,408CCAEDD3DE5FC6,8698,2769462,0,0,23,0
2024-08-27,40A23AD192BEFB32,8813,1487633,0,0,27,0
2024-08-27,40B0117D638B35AD,8824,322409,0,0,26,0
2024-08-27,40BAE0B7BA208359,8886,567831,0,0,18,0
2024-08-27,40D6C967EA8FD73E,8778,640900,0,0,44,1
2024-08-27,40E1E453A36F04A0,9222,839783,0,0,39,0
2024-08-27,40E49D8E917D7991,8200,326134,0,0,36,0
2024-08-27,4100591D429A222F,5189,117759,0,0,29,0
2024-08-27,4102DF2FF783606D,8849,1031803,0,0,28,0
2024-08-27,41400AE645BA891B,9705,2144139,0,10,30,0
2024-08-27,4197378D47F43CE3,1030,11478,0,0,18,0
2024-08-27,41A8EC56D38625BF,6723,308103,0,0,33,0
2024-08-27,41AB33BE76ED0701,9145,975005,0,0,28,1
2024-08-27,41CD5E67D33B7D0F,6509,83524,0,0,26,0
2024-08-27,41FBF6206FA87581,8627,44268,0,0,22,0
2024-08-27,4221F3E4F1DE3DEA,8628,707579,0,0,26,0
2024-08-27,42380C7CDCB8BDA2,8758,736203,0,0,28,1
2024-08-27,423B6691D1CCAC7F,9168,1103773,0,0,31,0
2024-08-27,4241E4FE9713D658,8284,274600,0,0,27,0
2024-08-27,424AB7EB4A42AFD3,6012,577174,0,0,22,0
2024-08-27,425B99BFF97C1E20,9466,1299482,0,0,29,0
2024-08-27,42790B4B8647CA13,8957,1846445,0,0,27,0
2024-08-27,428735BDE387F613,9184,1301938,0,0,32,1
2024-08-27,428C6C5B7241F18B,6556,62902,0,0,24,1
2024-08-27,428F7C8A1D3515F6,8573,512319,0,0,26,0
2024-08-27,4292508E5DB3BCF3,8003,106266,0,0,18,0
2024-08-27,42A7B0DA828B61C1,9424,2355573,0,0,61,0
2024-08-27,42AF0BD5A48B3B23,8927,1002198,0,0,31,0
2024-08-27,42B0DDC28C646748,9753,2223192,0,0,25,0
2024-08-27,42B94B91029BE354,8213,196676,0,0,45,1
2024-08-27,42CFAB68AB3267C0,9306,874551,0,0,23,0
2024-08-27,42D38DC6C265C251,8593,742410,0,0,26,1
2024-08-27,42DCC06E80156CEC,8758,813215,0,0,22,0
2024-08-27,43018A31FA68B0B9,9428,712716,0,0,23,0
2024-08-27,432F39FBD2D4F86F,9144,1084213,0,0,57,1
2024-08-27,4333DF55E29D409C,8942,2096959,0,0,29,0
2024-08-27,4335A6B9650CA07B,9042,1309625,0,0,29,0
2024-08-27,4341B91FE5FF10CA,6463,253630,0,0,30,0
2024-08-27,436ADD06E2959647,9000,112414,0,0,25,0
2024-08-27,436C0DB938BFF579,1406,122,0,0,28,0
2024-08-27,43AABA1FAA324381,441,82,3.5,0,21,1
2024-08-27,43AFAA0E54772273,9479,2132111,0,0,23,0
2024-08-27,43B9A797CD87CAC4,8836,762304,0,0,32,0
2024-08-27,43CF2F67FDAD8BCB,8039,287053,5,0,24,0
2024-08-27,43DE9508EEFF681E,7787,124491,0,0,20,0
2024-08-27,440C2225C07FED24,,0,0,0,,1
2024-08-27,4418DF53630521C8,1046,157,0,0,27,0
2024-08-27,441B890F1087D83A,760,66761,0,0,32,0
2024-08-27,44F78B88DF1FEBD0,8854,3111568,0,0,33,1
2024-08-27,45472DE6A2DE0E25,8700,257996,3.571428571,0,20,0
2024-08-27,458D23F3FD10CD77,9092,629967,0,0,23,0
2024-08-27,45A022E7E792E717,9073,125188,0,0,57,1
2024-08-27,45A07E5E3EFB75DB,8738,1149520,0,0,29,1
2024-08-27,45ABC1F3D56E2962,8527,254538,0,0,33,0
2024-08-27,45C03021CFE1547E,9166,688263,0,0,31,0
2024-08-27,45DFCCC0D251BB3E,9171,186712,0,0,29,0
2024-08-27,45E29C0A99EEEA0F,8194,48134,0,0,35,0
2024-08-27,460D57BEB4FFAA75,6722,211453,0,0,20,0
2024-08-27,461977954F03EDBC,8800,686854,0,0,27,0
2024-08-27,464608B1172A63B6,8906,861973,0,0,17,0
2024-08-27,4681BED597287B32,8377,139379,0,0,25,0
2024-08-27,46A18CF30114B53C,8841,514107,0,0,23,0
2024-08-27,472507AEDA2FAAE8,881,3866,0,0,30,0
2024-08-27,47591F6E235DAB7D,9875,1281719,0,0,26,0
2024-08-27,4774189ACE91E240,9191,3569284,0,0,31,0
2024-08-27,478578D8E435E117,103,67,0,0,30,0
2024-08-27,47937E309D51E205,9204,2043525,0,0,27,0
2024-08-27,47C2F6A2A709AE33,452,127,0,0,27,0
2024-08-27,47C5B51033C5B5A2,9242,71798,0,0,63,0
2024-08-27,47C670106914724F,9897,1758568,0,0,26,0
2024-08-27,47D30EB945CA0B94,8613,323254,0,0,28,0
2024-08-27,482E42383E1595FD,9042,2650444,0,0,23,0
2024-08-27,4838BC350DD0651D,8965,894260,0,0,28,0
2024-08-27,484775EB52C50633,9177,465503,0,0,37,0
2024-08-27,4851DF6B0B56CC15,8807,909871,0,0,27,0
2024-08-27,4857BEB8DE36800D,5551,36876,0,1.414285714,31,0
2024-08-27,486BBD25D23520C6,8700,2300029,0,0,24,0
2024-08-27,48761E815B9A9B34,1458,180731,0,0,32,0
2024-08-27,,8870,947270,0,0,37,0
2024-08-27,48A033AE82A3C93B,8756,919982,0,0,50,1
2024-08-27,493C0F1B7967A3CE,8781,399680,0,0,28,1
2024-08-27,496D355359A6F846,9097,2046057,35.71428571,0,24,0
2024-08-27,49A0377AC6425E71,8987,1052929,0,0,21,0
2024-08-27,49B2A39693A4C7E2,9921,4860457,0,0,23,0
2024-08-27,49CA665556AC6BC8,8893,548969,0,0,28,0
2024-08-27,4A2A7BC8E3241BD9,8989,929634,0,0,22,0
2024-08-27,4A5A9835B519FB91,9390,3424129,0,0,34,0
2024-08-27,4A9247BD57F9CB3A,8829,183615,0,0,28,0
2024-08-27,4A9738A5E06A32EB,8746,1621990,0,0,25,0
2024-08-27,4AB48E0B40EEBC3D,2537,393,0,0,26,0
2024-08-27,4B04082E1223B778,8739,1101239,0,0,25,0
2024-08-27,4B701B97FB7F7720,161,164,0,0,53,1
2024-08-27,4B7A67CF88EA4DF9,8976,2860757,0,0,25,0
2024-08-27,4B7B88324BA4D935,8170,383340,0,0,28,0
2024-08-27,4B82661415282A59,8353,1021989,0,0,28,0
2024-08-27,4B85555934394525,8840,48028,0,0,25,0
2024-08-27,4BC0C22C518A4EF8,8247,872274,70,0,30,0
2024-08-27,4BEE9C07AA6E9D8C,4571,127986,0,0,17,0
2024-08-27,4BFE2ED38D66ADEB,8783,665055,0,0,28,0
2024-08-27,4C06CBB0ECF7E958,9114,1247440,0,0,25,1
2024-08-27,4C33488A6B75ECFF,9691,2877947,0,0,38,0
2024-08-27,4C33A784902FD4AB,8061,259792,0,0,30,0
2024-08-27,4C4DEC28B432EEB8,8932,226122,0,0,29,0
2024-08-27,4C638B40EEC11E59,8789,706013,0,0,28,0
2024-08-27,4C663A7A6FF0C861,9074,747276,0,0,30,0
2024-08-27,4C8689DE235FC2DF,1688,76664,0,0,19,1
2024-08-27,4C88930BB67AA3D2,8577,1184681,0,0,27,0
2024-08-27,4CACF63DC471AD5E,8776,677685,0,0,33,1
2024-08-27,4CC1D2FF4A78A440,9016,1341966,0,0,24,0
2024-08-27,4CD2D3E892DEA83B,8525,323493,0,0,29,1
2024-08-27,4CF06FE4A66F63E2,9114,2309155,0,0,29,0
2024-08-27,4D0C71743994D99D,7690,156578,0,0,25,0
2024-08-27,4D1F21096E29F5C8,4797,372441,0,0,23,0
2024-08-27,4D2F332BE0E0D2E5,9135,2903864,0,8.428571429,28,0
2024-08-27,4D604F322FB990A4,6200,482621,0,0,26,0
2024-08-27,4D751614C153982A,7971,184688,0,0,38,1
2024-08-27,4D817F4477E0DDE5,5648,83799,0,0,37,0
2024-08-27,4DA6C0376E077284,4667,89624,0,0,25,0
2024-08-27,4DAEDC9A2F4971C7,9079,1999192,0,0,29,0
2024-08-27,4DAFBEF1C4E948AC,8684,108135,0,0,33,0
2024-08-27,4DB47778E7A70595,9142,2528810,0,0,32,0
2024-08-27,4DD1ACBC321729CA,496,103,0,0,21,0
2024-08-27,4E37E8F6286E6758,8859,172142,0,0,23,0
2024-08-27,4E4663EC6DF370B4,7453,348446,0,0,23,0
2024-08-27,4E4F61EF22332F30,265,80441,0,0,23,0
2024-08-27,4E524B5D13620E17,7485,342385,0,0,29,0
2024-08-27,4E5C8F7005251F,7731,544304,0,0,21,0
2024-08-27,4EAF6C4AA7146DF8,8926,797752,0,0,20,1
2024-08-27,4EC78367E059E7D3,8177,304914,21.28571429,0,22,0
2024-08-27,4EDA9CE64894A79A,9211,2187791,0,0,27,0
2024-08-27,4EE19DCAD8E04E4D,9089,5714053,0,0,34,0
2024-08-27,4F28527C86249E66,427,15698,0,0,31,1
2024-08-27,4F35035D0375C4C8,9179,1971178,0,0,26,0
2024-08-27,4F4D43A33F8F8584,3148,122673,0,0,29,0
2024-08-27,4F4D6D863EBBBA9F,8637,76083,0,0,20,0
2024-08-27,4F4EEF333CB4AC86,4045,131927,0,0,29,0
2024-08-27,4F50902FD12298FC,7437,74504,0,0,44,0
2024-08-27,4F694F4D6F95A346,4008,34771,0.714285714,0,28,0
2024-08-27,4F752FE1600BCE44,9182,995845,0,0,22,0
2024-08-27,4F7AA3164C293E10,8427,93666,0,0,49,0
2024-08-27,4F890B41F4E21FEA,8614,346767,0,0,32,0
2024-08-27,4F94EB58F67DE55D,9356,585928,0,0,51,0
2024-08-27,4FA77E7092CDACF1,6333,395008,0,0,24,0
2024-08-27,4FEBA3C58E16049A,8670,492121,0,0,24,0
2024-08-27,500D22B9AA0A7839,9069,1122610,0,0,33,0
2024-08-27,502D9577013F52CB,2497,21294,0,0,28,0
2024-08-27,5038F4BFAF082691,8756,523598,0,0,27,0
2024-08-27,50397BED5B304D67,8752,773098,0,0,30,0
2024-08-27,5040A4B3B8DD04D6,8873,1760906,0,0,55,1
2024-08-27,5041D25BCD9AEFD0,2072,20895,0,0,34,0
2024-08-27,5043C1F8025ECD71,8912,456867,0,0,26,0
2024-08-27,50440CDFACBA060B,7503,205136,0,0,32,0
2024-08-27,5048D1A2D7F2910B,9429,1506248,0,0,57,0
2024-08-27,5049F4E6117EC86D,8688,668233,0,0,24,1
2024-08-27,505C28A062BCE4D8,9203,1551582,0,0,31,0
2024-08-27,505D12D84007BBCB,587,127,0,0,27,0
2024-08-27,50A1A5775CF4E401,8289,561018,0,0,28,0
2024-08-27,50A9DAD4C782243C,9063,553670,0,0,32,0
2024-08-27,50B61AD8BBA6B341,5103,642409,2.95,0,29,1
2024-08-27,50F89E8B9055D0D8,8712,812975,0,0,28,0
2024-08-27,5101D2F2FB9AF04D,9005,144927,0,0,51,0
2024-08-27,51035CC7039CD44C,8513,239075,0,0,21,0
2024-08-27,5165E288E959532B,9317,1540201,0,2.142857143,27,0
2024-08-27,518B6609E772FAB6,9225,533740,0,0,34,1
2024-08-27,51A598812F12440B,8936,1210953,0,0,50,1
2024-08-27,51A85129400D3ECD,9059,1143480,25.57142857,0,26,0
2024-08-27,51F056513C977D13,4693,151319,0,0,32,0
2024-08-27,51F1D4250F2674CA,8926,1846184,0,0,27,0
2024-08-27,52372D94A42C8498,9045,490882,0,0,24,0
2024-08-27,52504B7E4F1D3AE4,8593,513554,0,0,23,0
2024-08-27,5269DFC5E5534D7B,8682,326398,0,0,21,0
2024-08-27,5284B7628D221454,5596,398367,0,0,33,0
2024-08-27,5289753F8E168F08,6096,64239,0,0,28,0
2024-08-27,52AECC9864F3021C,8109,636382,0,0,24,0
2024-08-27,52AF94DE9B00FBDF,2635,177201,0,0,59,0
2024-08-27,52C926705C94E711,9190,2416373,0,0,27,0
2024-08-27,52F10DA2312E8435,9052,802122,0,0,30,0
2024-08-27,52F75C7228E25C91,8954,608640,0,0,34,0
2024-08-27,5316AD03DCE9862E,8767,1650996,0,0,24,0
2024-08-27,5353B880CC4A56CE,9006,1110294,24.80714286,0,31,1
2024-08-27,5374534763AABD7E,8911,760512,0,0,22,1
2024-08-27,5376BFD68E63E9D5,8810,303491,0,0,17,0
2024-08-27,5381BBA2A29B1BA9,8938,2221685,0,0,58,0
2024-08-27,53B2FF261AC5A95D,8081,150203,0,0,24,0
2024-08-27,53C14B3B296918EF,6006,115462,0,0,31,1
2024-08-27,53CE3186CC7B7C25,8985,1085819,215,85.57142857,29,1
2024-08-27,53E35CC78D0F9F36,8771,707072,0,0,56,0
2024-08-27,53F56C7ADC717D19,8908,1840530,0,0,52,0
2024-08-27,5414B4016649B5E8,8890,1040953,0,0,27,0
2024-08-27,5422CD53F279E755,4670,57463,0,0,53,1
2024-08-27,54251DA25DE7D193,9005,2104978,0,0,21,1
2024-08-27,54298B0D9E7D98E1,2741,212680,0,0,52,0
2024-08-27,544113DC56647F56,8971,3160460,0,0,28,0
2024-08-27,5441423BC2F6D336,5765,641222,173.9285714,0,31,0
2024-08-27,545194819D22CB78,9171,2289295,0,0,31,1
2024-08-27,5454230F90AE9F56,1517,71478,0,0,29,0
2024-08-27,545AB353116F1B47,9249,517817,0,0,23,0
2024-08-27,5465C206FFA8EC4F,8707,520759,0,0,29,0
2024-08-27,546E2A4F8DDA6B10,8557,220455,0,0,29,0
2024-08-27,548E70BE0B232E61,8906,292147,0,0,31,0
2024-08-27,54B729832E33FDBD,1883,116391,0,0,23,0
2024-08-27,54C31ADEA61922FB,9009,1807043,0,0,25,0
2024-08-27,54FA930B017F01A8,9035,1020576,0,0,29,0
2024-08-27,5507FF33BCD5D978,9203,245024,0,0,48,1
2024-08-27,5549617BD37B274F,9469,1452974,0,0,26,0
2024-08-27,555C28AA72B02F92,9502,1089061,0,0,32,1
2024-08-27,55793076264DE25C,421,204,0,0,44,1
2024-08-27,557C0549BDD046FB,8797,1176264,0,0,22,0
2024-08-27,5587B5338747810B,8763,1587723,0,0,26,0
2024-08-27,55A3212FED8693A4,8878,1220705,0,0,21,0
2024-08-27,55AE4819FF1F94A5,9081,600023,0,0,26,0
2024-08-27,55C28D91D7EA2220,4914,58372,0,0,27,1
2024-08-27,55DB88711C7B1796,8764,635085,0,0,22,0
2024-08-27,56099CF5B8A77F51,9007,1626699,0,0,19,0
2024-08-27,562EA1BD68130A56,8686,174917,0,0,25,0
2024-08-27,565B18D798D5D948,7798,201497,0,0,34,1
2024-08-27,56666171DCD9A411,8762,953009,0,0,25,0
2024-08-27,5666FFD87D2F7D9C,9628,942714,0,0,33,0
2024-08-27,5668E32CE6132021,9064,1321565,0,0,32,0
2024-08-27,56C01E7CB88C84BF,5643,8024,0,0,32,0
2024-08-27,56C3CC15352F80C9,8788,1596866,0,0,25,0
2024-08-27,56DAD86AC999B0DF,9448,2262518,0,0,26,0
2024-08-27,56F04983770F024C,9186,151153,0,0,34,0
2024-08-27,56F1D27D12E30B99,9305,1096443,0,0,25,0
2024-08-27,57390F08E17C8780,9055,738745,0,4.714285714,21,1
2024-08-27,574AA1809CF9C123,8880,1388338,0.714285714,0,28,0
2024-08-27,5757E2B045DE243F,9269,1388031,0,0,25,0
2024-08-27,576B33E9D3335527,9101,1216065,0,0,59,0
2024-08-27,5782C633FC000F2C,9829,3304036,0,0,28,0
2024-08-27,57AF8FCE8E032FA3,8719,663197,0,29.78571429,28,0
2024-08-27,57EFF33800A4E509,139,114,0,0,28,0
2024-08-27,5809D1AF314D839E,907,1943,0,0,23,0
2024-08-27,580F5FC766FA5E38,6071,285329,0,0,30,0
2024-08-27,581A574BF0F26F17,689,11460,0,0,28,1
2024-08-27,581A5CC3A669E6A9,9395,1196269,214.2857143,0,29,0
2024-08-27,58482B06307D6269,4649,81627,0,0,20,0
2024-08-27,585C66BA751A368A,9509,2870554,0,0,25,0
2024-08-27,587293E813F28F74,8765,209269,0,0,25,0
2024-08-27,58DC4B6AAE01FD1E,933,46560,0,0,20,0
2024-08-27,58E31A04C25E0C02,4297,245474,0,0,20,0
2024-08-27,58FA0B0BC1299790,8077,543896,0,0,25,0
2024-08-27,5903538357038C4B,8819,85735,0,0,29,0
2024-08-27,590D645C2750C79E,9263,277536,0,0,32,0
2024-08-27,5916AAC7B4CC6930,9257,715208,0,0,33,0
